Link,Name,Status
https://genealogy.math.ndsu.nodak.edu/id.php?id=670,David Gibbs,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=671,Jim Gifford,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=672,Daniel Goulet,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=673,Sandra (Sandy) Madison,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=674,Ronald Rosen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=675,"Daniel McMillan, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=676,Stephen Slack,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=677,William Jaco,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=678,Jodean Grunow,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=679,Kevin Haertzen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=680,William Row,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=681,Alden Wright,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=682,David Gillman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=683,Ian Ferris,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=684,John Hempel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=685,Victor Belfi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=686,Wolfgang Heil,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=687,Lloyd Roeling,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=688,Burtis Casler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=689,Leslie Glaser,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=690,Norman Hosay,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=691,Thomas Price,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=692,Victor Nicholson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=693,Robert Dieffenbach,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=694,David Henderson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=695,Ross Geoghegan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=696,William Cutler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=697,Jerome Dancis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=698,Ewing Lusk,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=699,John Cobb,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=700,Patrick Gilmer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=701,Robert Craggs,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=702,Stephen Jones,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=703,James Yohe,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=704,Thomas Wright,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=705,Robert Daverman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=706,Charles Bass,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=707,Richard Jensen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=708,Burt Cash,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=709,Michael Olinick,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=710,Jacob Gerlach,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=711,Dallas Webster,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=712,Robert Krueger,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=713,Mary Gerlach,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=714,Ralph Jones,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=715,Arnold Shilepsky,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=716,Fred Crary,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=717,I. Wayne Lewis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=718,Gary Richter,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=719,Julia McDonald,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=720,Fredric Tufte,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=721,Gordon Fisher,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=722,Ellard Nunnally,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=723,Arnold Vobach,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=724,Caroll Riecke,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=725,David O'Steen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=726,Beverly Brechner,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=727,Raymond Wong,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=728,James West,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=729,Thomas Chapman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=730,Franklin Tall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=731,Nancy Thompson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=732,Horace Wiser,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=733,Lowell Loveland,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=734,Lawrence Cannon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=735,Frederick Lister,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=736,Richard Sher,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=737,Howard Lambert,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=738,William Eaton,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=739,Jack Lamoreaux,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=740,Dix Pettey,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=741,James Cannon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=742,Jesse May,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=743,Wilkes May,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=744,Jo Heath,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=745,Paul Biedermann,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=746,Karl Gentry,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=747,James Hodge,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=748,Chatty Pittmann,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=749,William Transue,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=750,Andrew Connor,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=751,Hillel Gershenson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=752,Wiktor Piotrowski,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=753,Edward (Ted) Turner,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=754,David Gauld,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=755,John George,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=756,John Miller,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=757,Norman Abramson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=758,Gary Miller,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=759,Joseph Martin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=760,Dale Rolfsen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=761,Warren White,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=762,William Mason,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=763,Jonathan Simon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=764,Louise Moser,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=765,"Edward Mayland, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=766,Donald Meyer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=767,Orabi Alzobaee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=768,Lloyd Lininger,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=769,Joseph Fugate,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=770,Donald Bennett,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=771,Richard Schori,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=772,Bruce Anderson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=773,Joan Richardson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=774,Thomas Hutchinson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=775,William Voxman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=776,John Neuzil,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=777,Ralph Summerhill,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=778,Philip Bacon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=779,Ralph Bennett,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=780,Jerry Williams,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=781,John Van Cleave,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=782,Ernst Lindelöf,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=783,Harold Bell,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=784,William Babcock,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=785,"David Penney, III",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=786,Otis Cliett,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=787,Nancy Boren,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=788,John Riley Jr.,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=789,John Martin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=790,Carroll Bandy,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=791,Lawrence Krajewski,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=792,"William Ingram, III",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=793,Daniel Kuykendall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=794,William Chewning Jr.,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=795,Alexandra Piryatinska,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=796,Stuart Hansen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=797,Jonathan Reuning-Scherer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=798,Tom Fournelle,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=799,Alexander Lichtman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=800,Andrew Phillips,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=801,Daniel Stevenson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=802,Jack Tan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=803,Paul Wagner,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=804,Michael Wick,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=805,Oswald Veblen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=806,E. H. Moore,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=807,David Muller,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=808,James Shelley,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=809,Geneva Belford,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=810,Clinton Foulk,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=811,William Boyle,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=812,Jürg Nievergelt,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=813,Mary Yntema,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=814,Arthur Pu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=815,Raymond Yeh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=816,Clarence Shepard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=817,Janet Forbes,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=818,Vijay Aggarwal,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=819,Joel Farrar,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=820,Carla Savage,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=821,Charles Swart,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=822,Joseph Rotman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=823,David Arnold,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=824,Richard Levaro,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=825,Mary Turgi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=826,Maria Perez-Segui,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=827,Robert Andersen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=828,Gwendolyn Applebaugh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=829,William Applebaugh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=830,Shyam Chadha,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=831,Veena Chadha,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=832,John Drost,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=833,Irving Kaplansky,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=834,Saunders Mac Lane,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=835,Carolyn Hopp,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=836,Josephine (Jo) Ingle,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=837,Chester Feldman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=838,Flora Dinkines,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=839,Alex Rosenberg,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=840,Isidor Fleischer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=841,William Darsow,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=842,Oscar Litoff,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=843,"Fred Wright, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=844,Malcolm Goldman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=845,Harold Widom,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=846,Sterling Berberian,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=847,Wolfgang Haken,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=848,Thomas Osgood,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=849,Richard Rempel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=850,Mark Dugopolski,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=851,Howard Burkom,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=852,Robert Fry,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=853,Patrick Callahan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=854,Scott Brown,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=855,Masami Wakae,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=856,Peter Hall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=857,Neal Wagner,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=858,Ivan Reilly,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=859,Arthur Solomon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=860,John Fendrich,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=861,Marvin Israel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=862,Eric Barton,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=863,Laurence Boxer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=864,Heini Halberstam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=865,Michael Filaseta,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=866,Shituo Lou (楼世拓),Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=867,Kevin Ford,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=868,Maurice Heins,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=869,James Skeath,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=870,James Kelleher,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=871,Lowell Hansen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=872,Michael Brady,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=873,John Lewis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=874,Hla Sein,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=875,Jang-Mei Wu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=876,Edwin Braithwaite,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=877,Audrey Wishard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=878,Shih-Ping Han,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=879,Roger Baker,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=880,Mei-Qin Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=881,Pierce Ketchum,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=882,Francis Pulliam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=883,Annette Sinclair,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=884,Bernard Howard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=885,Harold Fox,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=886,Jack Russell,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=887,Robert Sloan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=888,"Charles Keller, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=889,Loren McMurray,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=890,Ralph Townsend,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=891,"Clifford Perry, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=892,Jerry McCall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=893,Paul Peabody,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=894,Clifford Long,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=895,Donald Myers,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=896,James Gillilan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=897,Richard Rau,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=898,Vytas Gylys,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=899,Hsue Tung,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=900,Allan Rehm,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=901,Ronald Weger,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=902,Michio Suzuki,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=903,Steven Bauman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=904,Ernest Shult,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=905,Anne Street,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=906,Jon Laible,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=907,John Montgue,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=908,Robert Lewis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=909,Edward Fahy,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=910,Mark Hale,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=911,Wen-Jin Woan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=912,Zon-I Chang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=913,George Whitson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=914,Arthur Yanushka,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=915,David Chillag,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=916,Seung Park,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=917,David Redmond,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=918,Mark Hopkins,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=919,Robert Mortenson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=920,Michael Fry,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=921,Philip Cobb,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=922,Randall Holmes,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=923,Harald Ellers,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=924,Tsung-Luen Sheu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=925,Jose Balmaceda,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=926,Tuval Foguel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=927,Abdellatif Laradji,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=928,Paul Schupp,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=929,Leo Comerford,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=930,Judith Seymour,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=931,Richard Daniel Hurwitz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=932,Claude Anderson III,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=933,David Jackson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=934,Robert Haring-Smith,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=935,Maximiliano Garzon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=936,Peter Lindsay,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=937,David Peifer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=938,Karin Johnsgard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=939,Paul Gies,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=940,Joseph Miles,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=941,Donald. Behan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=942,Douglas Townsend,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=943,James Gary,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=944,Kevin Hopkins,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=945,Ki-Ho Kwon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=946,Ray Langebartel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=947,Harold Robertson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=948,Earl Embree,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=949,John Harris,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=950,Harris Vayo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=951,James Donaldson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=952,Alfred Inselberg,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=953,Chaman Sabharwal,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=954,Dan Lorenz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=955,Douglas Cope,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=956,Bhagat Singh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=957,Henry Hayhoe,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=958,Robert Sullivan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=959,Robert Curry,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=960,Roland Esquerra,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=961,En Lin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=962,Kenneth Shere,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=963,C. Ward Henson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=964,Bosko Zivaljevic,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=965,David Streid,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=966,Jose Iovino,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=967,Georgia Thompson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=968,Robert Feistel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=969,Mingqian Qin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=970,Ding Sang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=971,Paul Richardson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=972,Kenneth Wildenhain,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=973,Tuan Lam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=974,"Isom Crawford, Jr",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=975,"Richard Goldthwait, Jr",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=976,Zhigang Xu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=977,Stephen Stepoway,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=978,Alain Fournier,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=979,Donald Fussell,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=980,Bruce Naylor,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=981,Samuel Uselton,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=982,Shiva Gautam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=983,Devendra Chhetry,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=984,Sen Tang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=985,"Virgil Marco, Jr",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=986,Dean Young,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=987,Chao-Shyuan Li,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=988,William Meggs,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=989,"John Seaman, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=990,Kerry Brock,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=991,Jerome Igwe,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=992,Leland Sapiro,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=993,Richard Hoffman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=994,Edward Wilson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=995,Krishna Kant,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=996,Lorenzo Torres,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=997,Ferenc Hartung,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=998,Roger Peck,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=999,Chi-Lun Cheng,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1000,Leslie Ribera,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1001,Zhenmin Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1002,Jiangdong Yang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1003,Linda Jennings,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1004,Dejian Lai,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1005,Tamas Erdelyi,Valid
